chr1	start1	end1	chr2	start2	end2	pets	chr	start	end	dup_sum_pets	gene_ID_sum_pets	percentage	score	rank_gene	gene	rank_enhancer	enhancer
chr1	156307149	156308830	chr1	156391025	156393588	10	chr1	156345000	156475000	19	35	0.542857142857143	10.3142857142857	2	TSACC	1	chr1:156307149-156308830
chr1	156071274	156077316	chr1	156307149	156308830	4	chr1	155975000	156105000	10	35	0.285714285714286	2.85714285714286	12	TSACC	2	chr1:156071274-156077316
chr1	156307149	156308830	chr1	156391025	156393588	10	chr1	156345000	156475000	19	35	0.542857142857143	10.3142857142857	2	TSACC	1	chr1:156307149-156308830
chr1	156097714	156100747	chr1	156307149	156308830	6	chr1	155975000	156105000	10	35	0.285714285714286	2.85714285714286	12	TSACC	1	chr1:156097714-156100747
chr1	156307149	156308830	chr1	156425712	156428759	9	chr1	156345000	156475000	19	35	0.542857142857143	10.3142857142857	2	TSACC	2	chr1:156307149-156308830
chr1	156097714	156100747	chr1	156307149	156308830	6	chr1	155975000	156105000	10	35	0.285714285714286	2.85714285714286	12	TSACC	1	chr1:156097714-156100747
chr1	156071274	156077316	chr1	156307149	156308830	4	chr1	155975000	156105000	10	35	0.285714285714286	2.85714285714286	12	TSACC	2	chr1:156071274-156077316
chr1	156307149	156308830	chr1	156391025	156393588	10	chr1	156345000	156475000	19	35	0.542857142857143	10.3142857142857	2	TSACC	1	chr1:156307149-156308830
chr1	156307149	156308830	chr1	156425712	156428759	9	chr1	156345000	156475000	19	35	0.542857142857143	10.3142857142857	2	TSACC	2	chr1:156307149-156308830
chr1	156071274	156077316	chr1	156307149	156308830	4	chr1	155975000	156105000	10	35	0.285714285714286	2.85714285714286	12	TSACC	2	chr1:156071274-156077316
chr1	156307149	156308830	chr1	156391025	156393588	10	chr1	156345000	156475000	19	35	0.542857142857143	10.3142857142857	2	TSACC	1	chr1:156307149-156308830
chr1	156097714	156100747	chr1	156307149	156308830	6	chr1	155975000	156105000	10	35	0.285714285714286	2.85714285714286	12	TSACC	1	chr1:156097714-156100747
chr1	156307149	156308830	chr1	156425712	156428759	9	chr1	156345000	156475000	19	35	0.542857142857143	10.3142857142857	2	TSACC	2	chr1:156307149-156308830
chr1	952422	958248	chr1	1253011	1254726	3	chr1	1225000	1390000	3	163	0.0184049079754601	0.0552147239263804	5	AGRN	1	chr1:952422-958248
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	201951234	201953121	chr1	202014365	202019138	11	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	2	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202025720	202028260	7	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	3	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202053373	202056915	11	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	2	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202081583	202084392	14	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	1	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202014365	202019138	11	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	2	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202025720	202028260	7	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	3	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202053373	202056915	11	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	2	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202081583	202084392	14	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	1	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202014365	202019138	11	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	2	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202025720	202028260	7	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	3	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202053373	202056915	11	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	2	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202081583	202084392	14	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	1	chr1:201951234-201953121
chr1	155971101	155977214	chr1	156715606	156722157	3	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	3	chr1:155971101-155977214
chr1	156461661	156463535	chr1	156715606	156722157	3	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	2	chr1:156461661-156463535
chr1	156097714	156100747	chr1	156715606	156722157	6	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	1	chr1:156097714-156100747
chr1	156071274	156077316	chr1	156715606	156722157	5	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	2	chr1:156071274-156077316
chr1	156465444	156467578	chr1	156715606	156722157	3	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	2	chr1:156465444-156467578
chr1	156425712	156428759	chr1	156715606	156722157	13	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	1	chr1:156425712-156428759
chr1	155971101	155977214	chr1	156715606	156722157	3	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	3	chr1:155971101-155977214
chr1	156097714	156100747	chr1	156715606	156722157	6	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	1	chr1:156097714-156100747
chr1	156461661	156463535	chr1	156715606	156722157	3	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	2	chr1:156461661-156463535
chr1	156425712	156428759	chr1	156715606	156722157	13	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	1	chr1:156425712-156428759
chr1	156071274	156077316	chr1	156715606	156722157	5	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	2	chr1:156071274-156077316
chr1	156465444	156467578	chr1	156715606	156722157	3	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	2	chr1:156465444-156467578
chr1	168591141	168593206	chr1	169336563	169338865	3	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	2	chr1:168591141-168593206
chr1	168767633	168771493	chr1	169336563	169338865	3	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	2	chr1:168767633-168771493
chr1	168887674	168891730	chr1	169336563	169338865	5	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	1	chr1:168887674-168891730
chr1	168591141	168593206	chr1	169336563	169338865	3	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	2	chr1:168591141-168593206
chr1	168767633	168771493	chr1	169336563	169338865	3	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	2	chr1:168767633-168771493
chr1	168887674	168891730	chr1	169336563	169338865	5	chr1	168560000	168925000	11	33	0.333333333333333	3.66666666666667	2	BLZF1	1	chr1:168887674-168891730
chr1	156071274	156077316	chr1	156250565	156254576	6	chr1	155975000	156105000	12	12	1	12	10	SMG5	1	chr1:156071274-156077316
chr1	156097714	156100747	chr1	156250565	156254576	6	chr1	155975000	156105000	12	12	1	12	10	SMG5	1	chr1:156097714-156100747
chr1	156071274	156077316	chr1	156250565	156254576	6	chr1	155975000	156105000	12	12	1	12	10	SMG5	1	chr1:156071274-156077316
chr1	156097714	156100747	chr1	156250565	156254576	6	chr1	155975000	156105000	12	12	1	12	10	SMG5	1	chr1:156097714-156100747
chr1	156097714	156100747	chr1	156250565	156254576	6	chr1	155975000	156105000	12	12	1	12	10	SMG5	1	chr1:156097714-156100747
chr1	156071274	156077316	chr1	156250565	156254576	6	chr1	155975000	156105000	12	12	1	12	10	SMG5	1	chr1:156071274-156077316
chr1	1253011	1254726	chr1	1278119	1286950	13	chr1	1225000	1390000	26	38	0.684210526315789	17.7894736842105	2	DVL1	1	chr1:1253011-1254726
chr1	1272761	1273923	chr1	1278119	1286950	13	chr1	1225000	1390000	26	38	0.684210526315789	17.7894736842105	2	DVL1	1	chr1:1272761-1273923
chr1	21995277	21997136	chr1	22299275	22302053	3	chr1	22050000	22440000	3	3	1	3	4	RAP1GAP	1	chr1:21995277-21997136
chr1	22091149	22092289	chr1	22107470	22111259	14	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	2	chr1:22091149-22092289
chr1	22107470	22111259	chr1	22113825	22115612	25	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	1	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22251685	22254996	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22257217	22258909	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22299275	22302053	11	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	3	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22323804	22326978	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22334668	22336423	4	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	6	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22350251	22353296	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22365915	22366971	3	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	7	chr1:22107470-22111259
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	1237447	1245867	chr1	1253011	1254726	11	chr1	1225000	1390000	11	22	0.5	5.5	4	PUSL1	1	chr1:1237447-1245867
chr1	155945142	155955236	chr1	155971101	155977214	85	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156097714	156100747	24	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	2	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156071274	156077316	23	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	3	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156150938	156153586	6	chr1	156130000	156225000	6	432	0.0138888888888889	0.0833333333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156055193	156057247	8	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	4	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156066063	156067759	7	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	5	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156071274	156077316	23	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	3	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156066063	156067759	7	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	5	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156150938	156153586	6	chr1	156130000	156225000	6	432	0.0138888888888889	0.0833333333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156097714	156100747	24	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	2	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156055193	156057247	8	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	4	chr1:155945142-155955236
chr1	155945142	155955236	chr1	155971101	155977214	85	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156055193	156057247	8	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	4	chr1:155945142-155955236
chr1	155945142	155955236	chr1	155971101	155977214	85	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156071274	156077316	23	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	3	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156097714	156100747	24	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	2	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156066063	156067759	7	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	5	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156150938	156153586	6	chr1	156130000	156225000	6	432	0.0138888888888889	0.0833333333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	22091149	22092289	chr1	22107470	22111259	14	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	2	chr1:22091149-22092289
chr1	22107470	22111259	chr1	22113825	22115612	25	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	1	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22251685	22254996	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22257217	22258909	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22299275	22302053	11	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	3	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22323804	22326978	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22334668	22336423	4	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	6	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22350251	22353296	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22365915	22366971	3	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	7	chr1:22107470-22111259
chr1	22091149	22092289	chr1	22107470	22111259	14	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	2	chr1:22091149-22092289
chr1	22107470	22111259	chr1	22113825	22115612	25	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	1	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22251685	22254996	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22257217	22258909	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22299275	22302053	11	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	3	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22323804	22326978	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22334668	22336423	4	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	6	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22350251	22353296	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22365915	22366971	3	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	7	chr1:22107470-22111259
chr1	22091149	22092289	chr1	22107470	22111259	14	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	2	chr1:22091149-22092289
chr1	22107470	22111259	chr1	22113825	22115612	25	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	1	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22251685	22254996	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22257217	22258909	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22299275	22302053	11	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	3	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22323804	22326978	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22334668	22336423	4	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	6	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22350251	22353296	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22365915	22366971	3	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	7	chr1:22107470-22111259
chr1	22091149	22092289	chr1	22107470	22111259	14	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	2	chr1:22091149-22092289
chr1	22107470	22111259	chr1	22113825	22115612	25	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	1	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22251685	22254996	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22257217	22258909	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22299275	22302053	11	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	3	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22323804	22326978	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22334668	22336423	4	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	6	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22350251	22353296	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22365915	22366971	3	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	7	chr1:22107470-22111259
chr1	95028142	95029988	chr1	95283998	95290403	4	chr1	95020000	95140000	17	51	0.333333333333333	5.66666666666667	2	SLC44A3	2	chr1:95028142-95029988
